STAID,SOUID,DATE,RR,Q_RR
   237,   732,19380920,    0,    0
   237,   732,19380921,    0,    0
   237,   732,19380922,    0,    0
   237,   732,19380923,    0,    0
   237,   732,19380924,    0,    0
   237,   732,19380925,    0,    0
   237,   732,19380926,    0,    0
   237,   732,19380927,  254,    0
   237,   732,19380928,   31,    0
   237,   732,19380929,   48,    0
   237,   732,19380930,    0,    0
   237,   732,19381001,    0,    0
   237,   732,19381002,    0,    0
   237,   732,19381003,    0,    0
   237,   732,19381004,    0,    0
   237,   732,19381005,    0,    0
   237,   732,19381006,   11,    0
   237,   732,19381007,    0,    0
   237,   732,19381008,    0,    0
   237,   732,19381009,    0,    0
   237,   732,19381010,    0,    0
   237,   732,19381011, 1690,    0
   237,   732,19381012,    7,    0
   237,   732,19381013,    0,    0
   237,   732,19381014,    0,    0
   237,   732,19381015,    0,    0
   237,   732,19381016,    0,    0
   237,   732,19381017,    0,    0
   237,   732,19381018,    0,    0
   237,   732,19381019,    0,    0
   237,   732,19381020,    0,    0
   237,   732,19381021,    0,    0
   237,   732,19381022,   16,    0
   237,   732,19381023,    2,    0
   237,   732,19381024,  320,    0
   237,   732,19381025,    2,    0
   237,   732,19381026,    0,    0
   237,   732,19381027,    0,    0
   237,   732,19381028,    0,    0
   237,   732,19381029,    0,    0
   237,   732,19381030,    0,    0
   237,   732,19381031,    0,    0
   237,   732,19381101,    0,    0
   237,   732,19381102,    0,    0
   237,   732,19381103,    0,    0
   237,   732,19381104,    0,    0
   237,   732,19381105,    0,    0
   237,   732,19381106,    0,    0
   237,   732,19381107,    0,    0
   237,   732,19381108,    0,    0
   237,   732,19381109,    0,    0
   237,   732,19381110,    0,    0
   237,   732,19381111,   19,    0
   237,   732,19381112,    0,    0
   237,   732,19381113,    0,    0
   237,   732,19381114,    0,    0
   237,   732,19381115,    0,    0
   237,   732,19381116,    0,    0
   237,   732,19381117,    0,    0
   237,   732,19381118,    0,    0
   237,   732,19381119,    0,    0
   237,   732,19381120,    0,    0
   237,   732,19381121,    0,    0
   237,   732,19381122,    0,    0
   237,   732,19381123,    0,    0
   237,   732,19381124,   63,    0
   237,   732,19381125,    0,    0
   237,   732,19381126,    0,    0
   237,   732,19381127,    0,    0
   237,   732,19381128,   32,    0
   237,   732,19381129,    3,    0
   237,   732,19381130,    0,    0
   237,   732,19381201,    0,    0
   237,   732,19381202,    0,    0
   237,   732,19381203,    0,    0
   237,   732,19381204,    0,    0
   237,   732,19381205,    0,    0
   237,   732,19381206,    0,    0
   237,   732,19381207,    0,    0
   237,   732,19381208,    0,    0
   237,   732,19381209,    0,    0
   237,   732,19381210,   12,    0
   237,   732,19381211,    1,    0
   237,   732,19381212,   92,    0
   237,   732,19381213,    1,    0
   237,   732,19381214,    3,    0
   237,   732,19381215,    0,    0
   237,   732,19381216,   11,    0
   237,   732,19381217,  221,    0
   237,   732,19381218,   15,    0
   237,   732,19381219,    0,    0
   237,   732,19381220,    0,    0
   237,   732,19381221,    0,    0
   237,   732,19381222,    0,    0
   237,   732,19381223,    0,    0
   237,   732,19381224,   12,    0
   237,   732,19381225,    0,    0
   237,   732,19381226,    0,    0
   237,   732,19381227,    0,    0
   237,   732,19381228,    0,    0
   237,   732,19381229,    0,    0
   237,   732,19381230,    0,    0
   237,   732,19381231,    0,    0
   237,   732,19390101,    0,    0
   237,   732,19390102,    0,    0
   237,   732,19390103,    0,    0
   237,   732,19390104,    0,    0
   237,   732,19390105,    0,    0
   237,   732,19390106,    0,    0
   237,   732,19390107,    0,    0
   237,   732,19390108,    0,    0
   237,   732,19390109,    0,    0
   237,   732,19390110,    0,    0
   237,   732,19390111,    0,    0
   237,   732,19390112,    0,    0
   237,   732,19390113,    0,    0
   237,   732,19390114,    0,    0
   237,   732,19390115,    0,    0
   237,   732,19390116,    0,    0
   237,   732,19390117,    0,    0
   237,   732,19390118,    0,    0
   237,   732,19390119,    0,    0
   237,   732,19390120,    0,    0
   237,   732,19390121,    0,    0
   237,   732,19390122,    0,    0
   237,   732,19390123,    0,    0
   237,   732,19390124,    0,    0
   237,   732,19390125,    0,    0
   237,   732,19390126,    0,    0
   237,   732,19390127,    0,    0
   237,   732,19390128,   93,    0
   237,   732,19390129,    0,    0
   237,   732,19390130,    5,    0
   237,   732,19390131,    0,    0
   237,   732,19390201,    0,    0
   237,   732,19390202,    3,    0
   237,   732,19390203,    0,    0
   237,   732,19390204,    0,    0
   237,   732,19390205,    0,    0
   237,   732,19390206,    0,    0
   237,   732,19390207,    0,    0
   237,   732,19390208,    0,    0
   237,   732,19390209,    0,    0
   237,   732,19390210,    0,    0
   237,   732,19390211,    0,    0
   237,   732,19390212,    0,    0
   237,   732,19390213,    0,    0
   237,   732,19390214,    0,    0
   237,   732,19390215,    0,    0
   237,   732,19390216,    0,    0
   237,   732,19390217,    0,    0
   237,   732,19390218,    0,    0
   237,   732,19390219,    0,    0
   237,   732,19390220,    0,    0
   237,   732,19390221,    0,    0
   237,   732,19390222,    0,    0
   237,   732,19390223,    9,    0
   237,   732,19390224,   17,    0
   237,   732,19390225,   54,    0
   237,   732,19390226,    0,    0
   237,   732,19390227,    0,    0
   237,   732,19390228,    0,    0
   237,   732,19390301,    0,    0
   237,   732,19390302,    0,    0
   237,   732,19390303,    0,    0
   237,   732,19390304,    0,    0
   237,   732,19390305,    0,    0
   237,   732,19390306,    0,    0
   237,   732,19390307,    0,    0
   237,   732,19390308,    0,    0
   237,   732,19390309,    0,    0
   237,   732,19390310,    0,    0
   237,   732,19390311,    0,    0
   237,   732,19390312,    0,    0
   237,   732,19390313,   14,    0
   237,   732,19390314,    0,    0
   237,   732,19390315,    0,    0
   237,   732,19390316,    0,    0
   237,   732,19390317,    4,    0
   237,   732,19390318,    4,    0
   237,   732,19390319,    6,    0
   237,   732,19390320,    0,    0
   237,   732,19390321,    0,    0
   237,   732,19390322,    0,    0
   237,   732,19390323,    0,    0
   237,   732,19390324,    0,    0
   237,   732,19390325,    0,    0
   237,   732,19390326,    0,    0
   237,   732,19390327,    0,    0
   237,   732,19390328,    0,    0
   237,   732,19390329,    0,    0
   237,   732,19390330,    1,    0
   237,   732,19390331,    0,    0
   237,   732,19390401,    5,    0
   237,   732,19390402,    4,    0
   237,   732,19390403,    0,    0
   237,   732,19390404,    0,    0
   237,   732,19390405,   76,    0
   237,   732,19390406,    0,    0
   237,   732,19390407,  118,    0
   237,   732,19390408,   23,    0
   237,   732,19390409,    0,    0
   237,   732,19390410,    0,    0
   237,   732,19390411,    0,    0
   237,   732,19390412,    0,    0
   237,   732,19390413,    0,    0
   237,   732,19390414,    0,    0
   237,   732,19390415,    0,    0
   237,   732,19390416,    0,    0
   237,   732,19390417,    0,    0
   237,   732,19390418,    0,    0
   237,   732,19390419,    0,    0
   237,   732,19390420,    0,    0
   237,   732,19390421,    0,    0
   237,   732,19390422,    0,    0
   237,   732,19390423,    0,    0
   237,   732,19390424,    0,    0
   237,   732,19390425,    0,    0
   237,   732,19390426,    0,    0
   237,   732,19390427,  145,    0
   237,   732,19390428,    0,    0
   237,   732,19390429,    0,    0
   237,   732,19390430,  153,    0
   237,   732,19390501,    0,    0
   237,   732,19390502,    0,    0
   237,   732,19390503,    5,    0
   237,   732,19390504,    0,    0
   237,   732,19390505,    0,    0
   237,   732,19390506,    0,    0
   237,   732,19390507,    0,    0
   237,   732,19390508,    0,    0
   237,   732,19390509,    0,    0
   237,   732,19390510,    0,    0
   237,   732,19390511,    0,    0
   237,   732,19390512,    0,    0
   237,   732,19390513,   18,    0
   237,   732,19390514,    0,    0
   237,   732,19390515,    0,    0
   237,   732,19390516,    0,    0
   237,   732,19390517,    0,    0
   237,   732,19390518,    0,    0
   237,   732,19390519,   71,    0
   237,   732,19390520,    0,    0
   237,   732,19390521,    0,    0
   237,   732,19390522,    0,    0
   237,   732,19390523,    0,    0
   237,   732,19390524,    0,    0
   237,   732,19390525,    0,    0
   237,   732,19390526,    0,    0
   237,   732,19390527,    0,    0
   237,   732,19390528,    0,    0
   237,   732,19390529,    0,    0
   237,   732,19390530,    0,    0
   237,   732,19390531,    0,    0
   237,   732,19390601,   54,    0
   237,   732,19390602,   47,    0
   237,   732,19390603,    1,    0
   237,   732,19390604,   22,    0
   237,   732,19390605,    0,    0
   237,   732,19390606,   16,    0
   237,   732,19390607,    7,    0
   237,   732,19390608,    0,    0
   237,   732,19390609,    0,    0
   237,   732,19390610,    0,    0
   237,   732,19390611,   35,    0
   237,   732,19390612,   24,    0
   237,   732,19390613,    0,    0
   237,   732,19390614,    0,    0
   237,   732,19390615,    0,    0
   237,   732,19390616,    0,    0
   237,   732,19390617,    0,    0
   237,   732,19390618,   13,    0
   237,   732,19390619,    0,    0
   237,   732,19390620,    0,    0
   237,   732,19390621,    0,    0
   237,   732,19390622,    0,    0
   237,   732,19390623,    0,    0
   237,   732,19390624,   34,    0
   237,   732,19390625,    0,    0
   237,   732,19390626,    0,    0
   237,   732,19390627,    0,    0
   237,   732,19390628,    0,    0
   237,   732,19390629,    0,    0
   237,   732,19390630,    0,    0
   237,   732,19390701,    0,    0
   237,   732,19390702,    6,    0
   237,   732,19390703,    0,    0
   237,   732,19390704,    0,    0
   237,   732,19390705,    0,    0
   237,   732,19390706,    0,    0
   237,   732,19390707,    0,    0
   237,   732,19390708,    0,    0
   237,   732,19390709,    0,    0
   237,   732,19390710,    0,    0
   237,   732,19390711,    0,    0
   237,   732,19390712,    3,    0
   237,   732,19390713,    5,    0
   237,   732,19390714,    0,    0
   237,   732,19390715,    0,    0
   237,   732,19390716,    0,    0
   237,   732,19390717,    0,    0
   237,   732,19390718,    0,    0
   237,   732,19390719,    0,    0
   237,   732,19390720,    0,    0
   237,   732,19390721,   80,    0
   237,   732,19390722,   10,    0
   237,   732,19390723,    0,    0
   237,   732,19390724,    0,    0
   237,   732,19390725,   63,    0
   237,   732,19390726,    0,    0
   237,   732,19390727,    0,    0
   237,   732,19390728,    0,    0
   237,   732,19390729,    0,    0
   237,   732,19390730,    0,    0
   237,   732,19390731,    0,    0
   237,   732,19390801,    0,    0
   237,   732,19390802,    0,    0
   237,   732,19390803,    0,    0
   237,   732,19390804,    0,    0
   237,   732,19390805,    0,    0
   237,   732,19390806,    0,    0
   237,   732,19390807,    0,    0
   237,   732,19390808,    0,    0
   237,   732,19390809,    0,    0
   237,   732,19390810,    0,    0
   237,   732,19390811,    0,    0
   237,   732,19390812,    0,    0
   237,   732,19390813,    0,    0
   237,   732,19390814,    0,    0
   237,   732,19390815,    0,    0
   237,   732,19390816,    0,    0
   237,   732,19390817,    0,    0
   237,   732,19390818,    0,    0
   237,   732,19390819,    0,    0
   237,   732,19390820,    0,    0
   237,   732,19390821,  209,    0
   237,   732,19390822,   22,    0
   237,   732,19390823,   52,    0
   237,   732,19390824,    0,    0
   237,   732,19390825,    0,    0
   237,   732,19390826,    0,    0
   237,   732,19390827,    0,    0
   237,   732,19390828,    0,    0
   237,   732,19390829,    0,    0
   237,   732,19390830,   46,    0
   237,   732,19390831,    0,    0
   237,   732,19390901,    0,    0
   237,   732,19390902,    0,    0
   237,   732,19390903,    0,    0
   237,   732,19390904,    0,    0
   237,   732,19390905,    0,    0
   237,   732,19390906,    0,    0
   237,   732,19390907,    0,    0
   237,   732,19390908,    0,    0
   237,   732,19390909,    0,    0
   237,   732,19390910,    0,    0
   237,   732,19390911,    0,    0
   237,   732,19390912,   57,    0
   237,   732,19390913,    0,    0
   237,   732,19390914,    0,    0
   237,   732,19390915,    0,    0
   237,   732,19390916,  197,    0
   237,   732,19390917,   19,    0
   237,   732,19390918,   32,    0
   237,   732,19390919,    0,    0
   237,   732,19390920,   42,    0
   237,   732,19390921,   98,    0
   237,   732,19390922,   94,    0
   237,   732,19390923,    0,    0
   237,   732,19390924,    0,    0
   237,   732,19390925,   51,    0
   237,   732,19390926,    0,    0
   237,   732,19390927,    0,    0
   237,   732,19390928,    3,    0
   237,   732,19390929,    0,    0
   237,   732,19390930,    0,    0
   237,   732,19391001,    0,    0
   237,   732,19391002,    0,    0
   237,   732,19391003,    0,    0
   237,   732,19391004,    0,    0
   237,   732,19391005,    0,    0
   237,   732,19391006,    0,    0
   237,   732,19391007,    0,    0
   237,   732,19391008,    0,    0
   237,   732,19391009,    0,    0
   237,   732,19391010,    0,    0
   237,   732,19391011,    0,    0
   237,   732,19391012,    0,    0
   237,   732,19391013,    0,    0
   237,   732,19391014,    0,    0
   237,   732,19391015,    0,    0
   237,   732,19391016,    0,    0
   237,   732,19391017,   38,    0
   237,   732,19391018,    0,    0
   237,   732,19391019,    0,    0
   237,   732,19391020,    0,    0
   237,   732,19391021,  270,    0
   237,   732,19391022,   28,    0
   237,   732,19391023,   64,    0
   237,   732,19391024,  102,    0
   237,   732,19391025,    0,    0
   237,   732,19391026,    0,    0
   237,   732,19391027,    0,    0
   237,   732,19391028,    0,    0
   237,   732,19391029,    0,    0
   237,   732,19391030,   22,    0
   237,   732,19391031,    2,    0
   237,   732,19391101,    0,    0
   237,   732,19391102,    0,    0
   237,   732,19391103,   14,    0
   237,   732,19391104,    0,    0
   237,   732,19391105,    0,    0
   237,   732,19391106,    0,    0
   237,   732,19391107,    0,    0
   237,   732,19391108,    0,    0
   237,   732,19391109,    0,    0
   237,   732,19391110,    0,    0
   237,   732,19391111,   48,    0
   237,   732,19391112,   42,    0
   237,   732,19391113,    3,    0
   237,   732,19391114,    0,    0
   237,   732,19391115,    0,    0
   237,   732,19391116,    0,    0
   237,   732,19391117,    0,    0
   237,   732,19391118,    0,    0
   237,   732,19391119,    0,    0
   237,   732,19391120,    0,    0
   237,   732,19391121,    0,    0
   237,   732,19391122,    0,    0
   237,   732,19391123,    0,    0
   237,   732,19391124,    0,    0
   237,   732,19391125,    0,    0
   237,   732,19391126,    0,    0
   237,   732,19391127,    0,    0
   237,   732,19391128,    0,    0
   237,   732,19391129,    0,    0
   237,   732,19391130,    0,    0
   237,   732,19391201,    0,    0
   237,   732,19391202,    0,    0
   237,   732,19391203,    0,    0
   237,   732,19391204,    0,    0
   237,   732,19391205,    0,    0
   237,   732,19391206,    0,    0
   237,   732,19391207,    0,    0
   237,   732,19391208,    0,    0
   237,   732,19391209,    0,    0
   237,   732,19391210,    0,    0
   237,   732,19391211,    0,    0
   237,   732,19391212,    0,    0
   237,   732,19391213,    0,    0
   237,   732,19391214,    0,    0
   237,   732,19391215,    8,    0
   237,   732,19391216,   21,    0
   237,   732,19391217,   41,    0
   237,   732,19391218,    7,    0
   237,   732,19391219,    0,    0
   237,   732,19391220,    0,    0
   237,   732,19391221,    0,    0
   237,   732,19391222,    0,    0
   237,   732,19391223,    1,    0
   237,   732,19391224,   53,    0
   237,   732,19391225,    9,    0
   237,   732,19391226,    6,    0
   237,   732,19391227,    0,    0
   237,   732,19391228,    0,    0
   237,   732,19391229,    0,    0
   237,   732,19391230,    0,    0
   237,   732,19391231,    0,    0
   237,   732,19400101,    1,    0
   237,   732,19400102,   59,    0
   237,   732,19400103,    2,    0
   237,   732,19400104,    0,    0
   237,   732,19400105,    0,    0
   237,   732,19400106,    0,    0
   237,   732,19400107,    0,    0
   237,   732,19400108,    0,    0
   237,   732,19400109,    0,    0
   237,   732,19400110,    3,    0
   237,   732,19400111,  483,    0
   237,   732,19400112,  570,    0
   237,   732,19400113,   83,    0
   237,   732,19400114,    0,    0
   237,   732,19400115,    0,    0
   237,   732,19400116,    0,    0
   237,   732,19400117,    0,    0
   237,   732,19400118,    0,    0
   237,   732,19400119,    0,    0
   237,   732,19400120,    0,    0
   237,   732,19400121,  150,    0
   237,   732,19400122,   30,    0
   237,   732,19400123,    0,    0
   237,   732,19400124,    0,    0
   237,   732,19400125,    0,    0
   237,   732,19400126,    0,    0
   237,   732,19400127,    0,    0
   237,   732,19400128,    0,    0
   237,   732,19400129,    0,    0
   237,   732,19400130,    0,    0
   237,   732,19400131,    0,    0
   237,   732,19400201,   14,    0
   237,   732,19400202,    3,    0
   237,   732,19400203,    0,    0
   237,   732,19400204,  270,    0
   237,   732,19400205,   20,    0
   237,   732,19400206,    0,    0
   237,   732,19400207,    0,    0
   237,   732,19400208,    0,    0
   237,   732,19400209,    0,    0
   237,   732,19400210,    0,    0
   237,   732,19400211,    0,    0
   237,   732,19400212,    0,    0
   237,   732,19400213,   41,    0
   237,   732,19400214,    0,    0
   237,   732,19400215,    0,    0
   237,   732,19400216,    0,    0
   237,   732,19400217,    0,    0
   237,   732,19400218,    0,    0
   237,   732,19400219,    0,    0
   237,   732,19400220,    0,    0
   237,   732,19400221,    0,    0
   237,   732,19400222,    0,    0
   237,   732,19400223,    0,    0
   237,   732,19400224,    0,    0
   237,   732,19400225,    0,    0
   237,   732,19400226,    0,    0
   237,   732,19400227,    0,    0
   237,   732,19400228,    0,    0
   237,   732,19400229,    0,    0
   237,   732,19400301,    0,    0
   237,   732,19400302,    0,    0
   237,   732,19400303,    0,    0
   237,   732,19400304,    0,    0
   237,   732,19400305,    0,    0
   237,   732,19400306,    0,    0
   237,   732,19400307,    0,    0
   237,   732,19400308,    0,    0
   237,   732,19400309,    0,    0
   237,   732,19400310,    0,    0
   237,   732,19400311,    5,    0
   237,   732,19400312,    0,    0
   237,   732,19400313,    0,    0
   237,   732,19400314,    0,    0
   237,   732,19400315,   40,    0
   237,   732,19400316,    0,    0
   237,   732,19400317,    0,    0
   237,   732,19400318,    0,    0
   237,   732,19400319,    0,    0
   237,   732,19400320,    0,    0
   237,   732,19400321,    0,    0
